business_id,score,date,description,type
34073,94,20100503,,REGULAR
37108,98,20100503,,REGULAR
71307,91,20100503,,REGULAR
74656,94,20100503,,REGULAR
33694,96,20100504,,REGULAR
37723,94,20100504,,REGULAR
32866,98,20100504,,REGULAR
32866,98,20100504,,REGULAR
66108,95,20100504,,REGULAR
83352,99,20100505,,REGULAR
33099,96,20100505,,REGULAR
73987,95,20100505,,REGULAR
81107,94,20100505,,REGULAR
77990,0,20100505,,FOLLOWUP
57936,95,20100505,,REGULAR
83592,96,20100505,,REGULAR
84064,97,20100506,,REGULAR
81499,97,20100506,,REGULAR
69770,94,20100506,,REGULAR
63315,94,20100506,,REGULAR
65217,100,20100506,,REGULAR
65217,100,20100506,,REGULAR
35086,96,20100506,,REGULAR
85391,0,20100506,,FOLLOWUP
34213,100,20100507,,REGULAR
71307,99,20100507,,FOLLOWUP
34307,94,20100507,,REGULAR
77053,93,20100507,,REGULAR
51759,98,20100507,,REGULAR
52594,95,20100507,,REGULAR
52594,95,20100507,,REGULAR
85770,95,20100510,,REGULAR
41070,93,20100510,,REGULAR
34643,97,20100510,,REGULAR
67846,97,20100510,,REGULAR
34643,97,20100510,,REGULAR
67027,96,20100510,,REGULAR
59263,96,20100511,,REGULAR
34899,98,20100511,,REGULAR
60876,93,20100511,,REGULAR
58709,98,20100511,,REGULAR
63832,96,20100511,,REGULAR
34173,97,20100512,,REGULAR
34897,97,20100512,,REGULAR
77404,99,20100512,,REGULAR
63960,100,20100512,,REGULAR
35111,94,20100512,,REGULAR
62468,99,20100512,,REGULAR
52141,94,20100512,,REGULAR
82872,98,20100512,,REGULAR
32802,98,20100512,,REGULAR
35999,98,20100512,,REGULAR
34173,97,20100512,,REGULAR
77404,99,20100512,,REGULAR
32804,98,20100512,,REGULAR
63624,98,20100512,,REGULAR
35999,98,20100512,,REGULAR
34897,97,20100512,,REGULAR
77062,97,20100513,,REGULAR
67845,90,20100513,,REGULAR
82917,98,20100513,,REGULAR
33824,97,20100513,,REGULAR
33295,99,20100514,,REGULAR
33287,99,20100514,,REGULAR
34272,100,20100514,,REGULAR
64467,94,20100514,,REGULAR
77887,96,20100514,,REGULAR
74263,97,20100514,,REGULAR
35079,100,20100514,,REGULAR
75203,99,20100514,,REGULAR
77884,98,20100514,,REGULAR
57727,97,20100514,,REGULAR
33292,93,20100514,,REGULAR
32608,100,20100514,,REGULAR
33291,99,20100514,,REGULAR
74265,100,20100514,,REGULAR
51020,100,20100516,,REGULAR
61012,99,20100517,,REGULAR
33616,99,20100517,,REGULAR
61129,99,20100517,,REGULAR
59611,96,20100517,,REGULAR
60994,97,20100517,,REGULAR
60995,99,20100517,,REGULAR
34944,94,20100517,,REGULAR
56421,96,20100517,,REGULAR
80204,97,20100517,,REGULAR
33137,98,20100517,,REGULAR
33147,97,20100517,,REGULAR
61491,93,20100517,,REGULAR
61491,93,20100517,,REGULAR
70057,94,20100517,,REGULAR
78960,94,20100517,,REGULAR
59611,96,20100517,,REGULAR
64895,96,20100518,,REGULAR
62588,97,20100518,,REGULAR
34371,63,20100518,,REGULAR
47808,99,20100518,,REGULAR
67845,99,20100518,,FOLLOWUP
80586,98,20100518,,REGULAR
33508,96,20100518,,REGULAR
63729,95,20100518,,REGULAR
47808,99,20100518,,REGULAR
33055,83,20100519,,REGULAR
40824,96,20100519,,REGULAR
60980,99,20100519,,REGULAR
66741,96,20100519,,REGULAR
60979,99,20100519,,REGULAR
33228,100,20100519,,REGULAR
60975,100,20100519,,REGULAR
60977,100,20100519,,REGULAR
60976,98,20100519,,REGULAR
60978,97,20100519,,REGULAR
34225,93,20100520,,REGULAR
52118,100,20100520,,REGULAR
44200,98,20100520,,REGULAR
48736,97,20100520,,REGULAR
44224,94,20100520,,REGULAR
33953,95,20100520,,REGULAR
34291,94,20100520,,REGULAR
57012,98,20100520,,REGULAR
75196,97,20100520,,REGULAR
34872,96,20100520,,REGULAR
51670,97,20100520,,REGULAR
34716,93,20100521,,REGULAR
34177,98,20100521,,REGULAR
33438,99,20100521,,REGULAR
34679,94,20100521,,REGULAR
34344,98,20100521,,REGULAR
69478,98,20100522,,REGULAR
63901,99,20100524,,REGULAR
63868,98,20100524,,REGULAR
64344,95,20100524,,REGULAR
63900,96,20100524,,REGULAR
63867,96,20100524,,REGULAR
63866,97,20100524,,REGULAR
64357,99,20100524,,REGULAR
64358,93,20100524,,REGULAR
63869,100,20100524,,REGULAR
64360,94,20100524,,REGULAR
85633,96,20100524,,REGULAR
85634,99,20100524,,REGULAR
64329,96,20100524,,REGULAR
63865,97,20100524,,REGULAR
78574,90,20100524,,REGULAR
71818,100,20100524,,REGULAR
64100,100,20100524,,REGULAR
33055,98,20100525,,FOLLOWUP
34371,96,20100525,,FOLLOWUP
74005,95,20100525,,REGULAR
85497,97,20100525,,FOLLOWUP
68550,98,20100525,,REGULAR
32609,99,20100525,,REGULAR
33412,100,20100525,,REGULAR
85487,93,20100525,,REGULAR
63833,95,20100525,,REGULAR
64818,100,20100526,,REGULAR
85861,95,20100526,,REGULAR
72441,100,20100526,,REGULAR
34817,96,20100526,,REGULAR
64047,95,20100526,,REGULAR
78391,97,20100527,,REGULAR
33240,93,20100527,,REGULAR
68467,100,20100527,,REGULAR
78564,99,20100527,,REGULAR
60012,94,20100527,,REGULAR
85043,0,20100527,,FOLLOWUP
32727,98,20100527,,REGULAR
33648,94,20100527,,REGULAR
69770,0,20100528,,FOLLOWUP
63221,98,20100528,,REGULAR
72739,96,20100528,,REGULAR
81496,97,20100528,,REGULAR
35109,98,20100528,,REGULAR
34573,100,20100528,,REGULAR
84135,98,20100528,,REGULAR
85865,94,20100528,,REGULAR
81573,94,20100530,,REGULAR
33657,93,20100601,,REGULAR
67343,93,20100601,,REGULAR
71980,100,20100601,,REGULAR
35015,99,20100601,,REGULAR
76384,100,20100601,,REGULAR
33906,95,20100601,,REGULAR
84673,96,20100601,,REGULAR
33276,96,20100601,,REGULAR
48362,93,20100601,,REGULAR
82618,100,20100601,,REGULAR
66464,90,20100601,,REGULAR
84292,98,20100602,,REGULAR
75206,93,20100602,,REGULAR
84290,93,20100602,,REGULAR
44115,99,20100602,,REGULAR
79588,99,20100602,,REGULAR
33659,99,20100602,,REGULAR
32765,97,20100602,,REGULAR
34968,98,20100602,,REGULAR
62575,98,20100602,,REGULAR
33649,93,20100602,,REGULAR
35064,94,20100602,,REGULAR
34412,93,20100602,,REGULAR
34996,0,20100603,,FOLLOWUP
35054,99,20100603,,REGULAR
35056,98,20100603,,REGULAR
71106,98,20100603,,REGULAR
82652,94,20100603,,REGULAR
61951,97,20100603,,REGULAR
73595,96,20100603,,REGULAR
34765,0,20100603,,FOLLOWUP
70916,81,20100603,,REGULAR
33761,95,20100603,,REGULAR
33597,94,20100604,,REGULAR
65005,100,20100604,,REGULAR
34866,94,20100604,,REGULAR
35059,100,20100604,,REGULAR
59048,98,20100604,,REGULAR
70916,98,20100604,,FOLLOWUP
64358,88,20100604,,REGULAR
34292,98,20100604,,REGULAR
76936,97,20100604,,REGULAR
76252,94,20100604,,REGULAR
76253,91,20100604,,REGULAR
83395,100,20100604,,REGULAR
71271,95,20100607,,REGULAR
66108,98,20100607,,REGULAR
83343,95,20100607,,REGULAR
84376,100,20100607,,REGULAR
84636,95,20100607,,REGULAR
33479,96,20100607,,REGULAR
33481,98,20100607,,REGULAR
33533,96,20100607,,REGULAR
33909,95,20100607,,REGULAR
36778,93,20100607,,REGULAR
54390,94,20100607,,REGULAR
35229,95,20100607,,REGULAR
64360,0,20100607,,FOLLOWUP
34135,97,20100607,,REGULAR
66464,100,20100607,,FOLLOWUP
34412,100,20100607,,FOLLOWUP
72225,0,20100608,,FOLLOWUP
60449,96,20100608,,REGULAR
33826,93,20100608,,REGULAR
66139,97,20100608,,REGULAR
76940,96,20100608,,REGULAR
34800,95,20100608,,REGULAR
34955,94,20100608,,REGULAR
34715,94,20100608,,REGULAR
63216,97,20100608,,REGULAR
51213,98,20100608,,REGULAR
81118,100,20100608,,REGULAR
34855,99,20100609,,REGULAR
72218,100,20100609,,REGULAR
45083,99,20100609,,REGULAR
45222,94,20100609,,REGULAR
79673,100,20100609,,REGULAR
37483,95,20100609,,REGULAR
85038,98,20100609,,REGULAR
75562,93,20100609,,REGULAR
77889,98,20100609,,REGULAR
75560,96,20100610,,REGULAR
75568,97,20100610,,REGULAR
83222,97,20100610,,REGULAR
82255,100,20100610,,REGULAR
34320,93,20100610,,REGULAR
41555,93,20100610,,REGULAR
70911,95,20100610,,REGULAR
75549,93,20100610,,REGULAR
54253,98,20100611,,REGULAR
85763,95,20100611,,REGULAR
59008,96,20100611,,REGULAR
33742,95,20100611,,REGULAR
73600,100,20100611,,REGULAR
74011,94,20100611,,REGULAR
35129,93,20100611,,REGULAR
43368,93,20100611,,REGULAR
34210,94,20100611,,REGULAR
38833,91,20100611,,REGULAR
32877,96,20100614,,REGULAR
34318,99,20100614,,REGULAR
63089,98,20100614,,REGULAR
81497,96,20100614,,REGULAR
32841,98,20100614,,REGULAR
52124,93,20100614,,REGULAR
85426,100,20100614,,REGULAR
78489,100,20100614,,REGULAR
79822,93,20100614,,REGULAR
39080,84,20100614,,REGULAR
82717,97,20100614,,REGULAR
72496,93,20100614,,REGULAR
49592,100,20100614,,REGULAR
50192,97,20100614,,REGULAR
71011,100,20100614,,REGULAR
70592,0,20100614,,FOLLOWUP
68286,97,20100614,,REGULAR
81557,97,20100615,,REGULAR
33088,97,20100615,,REGULAR
35209,95,20100615,,REGULAR
49849,95,20100615,,REGULAR
68100,99,20100615,,REGULAR
49247,96,20100615,,REGULAR
71302,98,20100615,,REGULAR
34366,89,20100615,,REGULAR
76958,84,20100615,,REGULAR
73985,96,20100615,,REGULAR
84460,100,20100615,,REGULAR
82741,84,20100615,,REGULAR
60961,98,20100615,,REGULAR
67336,96,20100616,,REGULAR
71981,99,20100616,,REGULAR
69814,96,20100616,,REGULAR
73647,93,20100616,,REGULAR
35070,99,20100616,,REGULAR
34786,93,20100616,,REGULAR
70742,98,20100616,,REGULAR
85964,100,20100616,,REGULAR
46827,100,20100616,,REGULAR
79597,98,20100616,,REGULAR
34377,81,20100616,,REGULAR
32852,98,20100617,,REGULAR
35206,94,20100617,,REGULAR
34338,95,20100617,,REGULAR
63767,95,20100617,,REGULAR
64360,0,20100617,,FOLLOWUP
39080,97,20100618,,FOLLOWUP
32534,95,20100618,,REGULAR
38833,97,20100621,,FOLLOWUP
84757,97,20100621,,REGULAR
81979,98,20100621,,REGULAR
33180,100,20100621,,REGULAR
82868,100,20100621,,REGULAR
41769,96,20100621,,REGULAR
76380,98,20100621,,REGULAR
33901,95,20100621,,REGULAR
34366,100,20100621,,FOLLOWUP
51980,97,20100621,,REGULAR
65211,97,20100621,,REGULAR
82741,97,20100621,,FOLLOWUP
34996,0,20100621,,FOLLOWUP
41186,95,20100622,,REGULAR
66320,99,20100622,,REGULAR
68661,98,20100622,,REGULAR
76958,100,20100622,,FOLLOWUP
84449,100,20100622,,REGULAR
34301,98,20100622,,REGULAR
56472,91,20100622,,REGULAR
52797,97,20100622,,REGULAR
36491,95,20100622,,REGULAR
34097,97,20100622,,REGULAR
85391,0,20100622,,FOLLOWUP
80287,0,20100622,,FOLLOWUP
36820,94,20100623,,REGULAR
77294,96,20100623,,REGULAR
84372,94,20100623,,REGULAR
36391,98,20100623,,REGULAR
69071,99,20100623,,REGULAR
78295,92,20100623,,REGULAR
70005,95,20100623,,REGULAR
81207,94,20100624,,REGULAR
83179,90,20100624,,REGULAR
58847,98,20100624,,REGULAR
85907,99,20100624,,REGULAR
33789,93,20100624,,REGULAR
45074,96,20100624,,REGULAR
65772,97,20100624,,REGULAR
84188,85,20100624,,REGULAR
46121,94,20100625,,REGULAR
33371,96,20100625,,REGULAR
34377,100,20100625,,FOLLOWUP
53131,99,20100625,,REGULAR
55445,98,20100625,,REGULAR
29790,94,20100628,,REGULAR
35165,96,20100628,,REGULAR
68306,97,20100628,,REGULAR
34696,93,20100628,,REGULAR
60707,100,20100628,,REGULAR
83053,100,20100628,,REGULAR
33256,98,20100628,,REGULAR
33257,96,20100628,,REGULAR
85905,100,20100628,,REGULAR
34973,93,20100628,,REGULAR
68550,0,20100628,,FOLLOWUP
34729,97,20100629,,REGULAR
76383,98,20100629,,REGULAR
60210,96,20100629,,REGULAR
36387,99,20100629,,REGULAR
86157,100,20100629,,REGULAR
32587,98,20100629,,REGULAR
78566,94,20100629,,REGULAR
35213,95,20100629,,REGULAR
74259,100,20100629,,REGULAR
74670,95,20100629,,REGULAR
83507,96,20100629,,REGULAR
84188,100,20100629,,FOLLOWUP
82872,0,20100629,,FOLLOWUP
82537,0,20100629,,FOLLOWUP
34358,95,20100630,,REGULAR
34453,99,20100630,,REGULAR
67850,100,20100630,,REGULAR
83179,99,20100630,,FOLLOWUP
43435,93,20100630,,REGULAR
40141,100,20100630,,REGULAR
45260,95,20100630,,REGULAR
77292,98,20100630,,REGULAR
78597,100,20100630,,REGULAR
77070,98,20100630,,REGULAR
79667,100,20100630,,REGULAR
60382,99,20100630,,REGULAR
59265,98,20100701,,REGULAR
61472,100,20100701,,REGULAR
72123,95,20100701,,REGULAR
86037,97,20100701,,REGULAR
84137,94,20100701,,REGULAR
34581,95,20100701,,REGULAR
32358,100,20100701,,REGULAR
34676,97,20100701,,REGULAR
34680,96,20100701,,REGULAR
35063,96,20100701,,REGULAR
35217,99,20100701,,REGULAR
81556,93,20100701,,REGULAR
32659,96,20100702,,REGULAR
46828,98,20100702,,REGULAR
55172,98,20100702,,REGULAR
34812,76,20100702,,REGULAR
32659,0,20100702,,FOLLOWUP
57170,95,20100706,,REGULAR
85878,99,20100706,,REGULAR
50121,98,20100706,,REGULAR
52331,93,20100706,,REGULAR
72900,97,20100706,,REGULAR
78964,98,20100706,,REGULAR
82901,99,20100706,,REGULAR
45373,97,20100706,,REGULAR
53649,93,20100706,,REGULAR
84606,99,20100706,,REGULAR
81571,100,20100706,,REGULAR
78850,100,20100706,,REGULAR
79927,94,20100707,,REGULAR
34812,98,20100707,,FOLLOWUP
79712,98,20100707,,REGULAR
70591,99,20100707,,REGULAR
50121,0,20100707,,FOLLOWUP
35988,94,20100707,,REGULAR
50068,94,20100707,,REGULAR
84361,93,20100707,,REGULAR
72420,99,20100707,,REGULAR
34681,99,20100707,,REGULAR
83669,96,20100707,,REGULAR
63349,100,20100707,,REGULAR
71704,94,20100707,,REGULAR
56419,98,20100707,,REGULAR
32536,98,20100707,,REGULAR
32874,97,20100707,,REGULAR
35163,93,20100708,,REGULAR
51761,96,20100708,,REGULAR
66615,100,20100708,,REGULAR
41222,98,20100708,,REGULAR
75566,95,20100708,,REGULAR
77293,100,20100708,,REGULAR
33823,95,20100708,,REGULAR
34692,90,20100708,,REGULAR
82842,97,20100708,,REGULAR
35163,0,20100708,,FOLLOWUP
34844,93,20100708,,REGULAR
32604,99,20100708,,REGULAR
78692,96,20100708,,REGULAR
34363,100,20100708,,REGULAR
33814,98,20100708,,REGULAR
35086,100,20100708,,REGULAR
78306,100,20100708,,REGULAR
65323,100,20100709,,REGULAR
68713,0,20100709,,FOLLOWUP
82543,97,20100709,,REGULAR
77733,93,20100709,,REGULAR
33655,94,20100709,,REGULAR
34455,96,20100709,,REGULAR
72220,93,20100709,,REGULAR
32611,94,20100712,,REGULAR
86174,100,20100712,,REGULAR
34844,0,20100712,,FOLLOWUP
53960,91,20100712,,REGULAR
86177,97,20100712,,REGULAR
34814,84,20100712,,REGULAR
36516,98,20100712,,REGULAR
54796,94,20100712,,REGULAR
63778,100,20100712,,REGULAR
82993,98,20100712,,REGULAR
33927,97,20100712,,REGULAR
38244,96,20100712,,REGULAR
72637,97,20100712,,REGULAR
34857,94,20100712,,REGULAR
63091,93,20100712,,REGULAR
41556,99,20100713,,REGULAR
68545,96,20100713,,REGULAR
34351,100,20100713,,REGULAR
56766,93,20100713,,REGULAR
83416,98,20100713,,REGULAR
68285,97,20100713,,REGULAR
38191,99,20100713,,REGULAR
71300,95,20100713,,REGULAR
71383,100,20100713,,REGULAR
43513,99,20100713,,REGULAR
83114,100,20100713,,REGULAR
49463,95,20100714,,REGULAR
34792,96,20100714,,REGULAR
34267,99,20100714,,REGULAR
69470,96,20100714,,REGULAR
77295,97,20100714,,REGULAR
77586,99,20100714,,REGULAR
49969,93,20100714,,REGULAR
34692,100,20100714,,FOLLOWUP
68545,0,20100714,,FOLLOWUP
49174,93,20100714,,REGULAR
80578,96,20100715,,REGULAR
80581,98,20100715,,REGULAR
69764,96,20100715,,REGULAR
33317,93,20100715,,REGULAR
83409,79,20100715,,REGULAR
34396,94,20100715,,REGULAR
33644,94,20100715,,REGULAR
83344,97,20100715,,REGULAR
33419,99,20100715,,REGULAR
71713,100,20100715,,REGULAR
82305,98,20100715,,REGULAR
74391,99,20100715,,REGULAR
33630,96,20100715,,REGULAR
72741,100,20100715,,REGULAR
32579,98,20100715,,REGULAR
35981,95,20100715,,REGULAR
83509,96,20100715,,REGULAR
32578,100,20100715,,REGULAR
33863,95,20100716,,REGULAR
68063,98,20100716,,REGULAR
71269,99,20100716,,REGULAR
66833,100,20100716,,REGULAR
74408,92,20100716,,REGULAR
84787,96,20100716,,REGULAR
53960,99,20100716,,FOLLOWUP
34846,98,20100717,,REGULAR
85862,95,20100719,,REGULAR
35159,98,20100719,,REGULAR
34984,93,20100719,,REGULAR
66690,100,20100719,,REGULAR
33374,96,20100719,,REGULAR
34838,99,20100719,,REGULAR
63905,96,20100719,,REGULAR
83409,96,20100719,,FOLLOWUP
34814,96,20100719,,FOLLOWUP
33513,82,20100719,,REGULAR
80099,100,20100720,,REGULAR
34788,76,20100720,,REGULAR
34789,93,20100720,,REGULAR
82250,96,20100720,,REGULAR
75793,96,20100720,,REGULAR
86179,100,20100720,,REGULAR
35158,98,20100720,,REGULAR
82493,94,20100720,,REGULAR
66682,97,20100720,,REGULAR
34675,98,20100721,,REGULAR
74408,97,20100721,,FOLLOWUP
63729,0,20100721,,FOLLOWUP
63729,0,20100721,,FOLLOWUP
63729,0,20100721,,FOLLOWUP
33513,98,20100723,,FOLLOWUP
69245,100,20100723,,REGULAR
46262,97,20100723,,REGULAR
32579,0,20100726,,FOLLOWUP
86022,100,20100726,,REGULAR
33966,96,20100726,,REGULAR
79057,100,20100726,,REGULAR
35095,97,20100726,,REGULAR
36693,95,20100726,,REGULAR
34038,93,20100726,,REGULAR
34602,95,20100726,,REGULAR
34788,100,20100726,,FOLLOWUP
86228,99,20100727,,REGULAR
35038,97,20100727,,REGULAR
55139,93,20100727,,REGULAR
58857,97,20100727,,REGULAR
86218,95,20100727,,REGULAR
34393,94,20100727,,REGULAR
45368,98,20100727,,REGULAR
66126,93,20100727,,REGULAR
33999,97,20100727,,REGULAR
56343,96,20100727,,REGULAR
67435,98,20100727,,REGULAR
79768,99,20100727,,REGULAR
59457,99,20100727,,REGULAR
56317,94,20100727,,REGULAR
34009,93,20100728,,REGULAR
35180,95,20100728,,REGULAR
35180,95,20100728,,REGULAR
34802,88,20100728,,REGULAR
50073,98,20100728,,REGULAR
67334,100,20100728,,REGULAR
69483,89,20100728,,REGULAR
79324,95,20100728,,REGULAR
83581,98,20100728,,REGULAR
34790,100,20100728,,REGULAR
33962,80,20100728,,REGULAR
43625,95,20100729,,REGULAR
78115,98,20100729,,REGULAR
86222,97,20100729,,REGULAR
49409,78,20100729,,REGULAR
69082,96,20100729,,REGULAR
68546,100,20100729,,REGULAR
55889,94,20100729,,REGULAR
70155,93,20100729,,REGULAR
77775,96,20100729,,REGULAR
73000,0,20100730,,FOLLOWUP
34648,97,20100730,,REGULAR
59047,96,20100730,,REGULAR
85040,94,20100730,,REGULAR
52892,80,20100730,,REGULAR
44344,97,20100730,,REGULAR
49409,0,20100730,,FOLLOWUP
33962,0,20100730,,FOLLOWUP
33962,0,20100730,,FOLLOWUP
43620,93,20100730,,REGULAR
73000,100,20100730,,REGULAR
62593,96,20100730,,REGULAR
33962,0,20100731,,FOLLOWUP
84759,93,20100802,,REGULAR
86171,94,20100802,,REGULAR
59263,0,20100802,,FOLLOWUP
33962,0,20100802,,FOLLOWUP
59263,0,20100802,,FOLLOWUP
69483,97,20100802,,FOLLOWUP
79322,95,20100802,,REGULAR
84839,97,20100802,,REGULAR
69236,98,20100802,,REGULAR
81119,95,20100803,,REGULAR
78485,100,20100803,,REGULAR
33962,0,20100803,,FOLLOWUP
84789,99,20100803,,REGULAR
86220,95,20100803,,REGULAR
65168,99,20100803,,REGULAR
84788,98,20100803,,REGULAR
81727,95,20100804,,REGULAR
59504,97,20100805,,REGULAR
70710,85,20100805,,REGULAR
34802,83,20100805,,FOLLOWUP
64332,99,20100805,,REGULAR
59771,100,20100805,,REGULAR
63523,97,20100805,,REGULAR
68596,97,20100805,,REGULAR
75121,98,20100805,,REGULAR
53576,97,20100805,,REGULAR
63316,95,20100805,,REGULAR
32773,100,20100805,,REGULAR
55956,99,20100806,,REGULAR
60208,84,20100806,,REGULAR
77986,97,20100806,,REGULAR
34193,95,20100806,,REGULAR
84714,95,20100806,,REGULAR
36333,95,20100806,,REGULAR
49409,100,20100806,,FOLLOWUP
52892,100,20100806,,FOLLOWUP
70710,99,20100809,,FOLLOWUP
33443,97,20100809,,REGULAR
34898,95,20100809,,REGULAR
65555,80,20100809,,REGULAR
33962,96,20100809,,FOLLOWUP
79067,100,20100809,,REGULAR
81490,97,20100809,,REGULAR
86389,98,20100810,,REGULAR
60208,100,20100811,,FOLLOWUP
49416,97,20100811,,REGULAR
61484,99,20100811,,REGULAR
36894,92,20100811,,REGULAR
33665,98,20100811,,REGULAR
59738,98,20100811,,REGULAR
34211,96,20100812,,REGULAR
34001,93,20100812,,REGULAR
42787,97,20100812,,REGULAR
33441,93,20100812,,REGULAR
51482,95,20100812,,REGULAR
50120,97,20100812,,REGULAR
51013,95,20100812,,REGULAR
40990,98,20100812,,REGULAR
64408,95,20100813,,REGULAR
71270,100,20100813,,REGULAR
75804,100,20100813,,REGULAR
72902,96,20100813,,REGULAR
34802,98,20100813,,FOLLOWUP
56580,97,20100813,,REGULAR
75115,95,20100813,,REGULAR
79235,97,20100813,,REGULAR
67341,95,20100816,,REGULAR
45404,99,20100816,,REGULAR
59410,98,20100816,,REGULAR
65555,99,20100816,,FOLLOWUP
72904,89,20100817,,REGULAR
86393,94,20100817,,REGULAR
38634,93,20100817,,REGULAR
42347,96,20100817,,REGULAR
72891,94,20100817,,REGULAR
34765,98,20100817,,REGULAR
80288,97,20100818,,REGULAR
34308,97,20100818,,REGULAR
32613,96,20100818,,REGULAR
86399,100,20100818,,REGULAR
84361,0,20100818,,FOLLOWUP
75206,0,20100818,,FOLLOWUP
83391,97,20100818,,REGULAR
34727,97,20100818,,REGULAR
34068,94,20100818,,REGULAR
62392,99,20100819,,REGULAR
62392,100,20100819,,REGULAR
35172,97,20100819,,REGULAR
51928,99,20100819,,REGULAR
71031,98,20100819,,REGULAR
63550,96,20100819,,REGULAR
41555,0,20100820,,FOLLOWUP
34295,93,20100820,,REGULAR
60962,95,20100820,,REGULAR
33814,99,20100823,,REGULAR
42927,100,20100823,,REGULAR
34239,99,20100823,,REGULAR
33854,98,20100824,,REGULAR
33920,99,20100824,,REGULAR
62681,100,20100824,,REGULAR
72904,100,20100824,,FOLLOWUP
33297,94,20100824,,REGULAR
81205,100,20100824,,REGULAR
32818,97,20100825,,REGULAR
84451,99,20100825,,REGULAR
68592,100,20100825,,REGULAR
76934,95,20100825,,REGULAR
34773,93,20100825,,REGULAR
34996,0,20100826,,FOLLOWUP
34915,95,20100826,,REGULAR
32829,93,20100826,,REGULAR
86398,98,20100826,,REGULAR
63729,0,20100826,,FOLLOWUP
68661,0,20100826,,FOLLOWUP
63729,0,20100826,,FOLLOWUP
71030,83,20100827,,REGULAR
86390,96,20100827,,REGULAR
33830,93,20100827,,REGULAR
36491,0,20100830,,FOLLOWUP
84361,0,20100830,,FOLLOWUP
33408,94,20100830,,REGULAR
47951,90,20100830,,REGULAR
67319,91,20100830,,REGULAR
81109,98,20100830,,REGULAR
74260,97,20100830,,REGULAR
83232,93,20100830,,REGULAR
34811,97,20100830,,REGULAR
85111,99,20100830,,REGULAR
66736,98,20100830,,REGULAR
64468,93,20100830,,REGULAR
33411,95,20100830,,REGULAR
86324,100,20100830,,REGULAR
68713,97,20100831,,REGULAR
78702,100,20100831,,REGULAR
34406,94,20100831,,REGULAR
82249,95,20100831,,REGULAR
84634,100,20100831,,REGULAR
51467,97,20100831,,REGULAR
35189,93,20100831,,REGULAR
65089,95,20100831,,REGULAR
32571,97,20100831,,REGULAR
86553,85,20100831,,REGULAR
86393,0,20100831,,FOLLOWUP
34923,97,20100901,,REGULAR
35052,93,20100901,,REGULAR
84844,93,20100901,,REGULAR
71030,100,20100901,,FOLLOWUP
32827,94,20100901,,REGULAR
72776,98,20100901,,REGULAR
33398,89,20100901,,REGULAR
75119,99,20100901,,REGULAR
77885,97,20100901,,REGULAR
34827,98,20100901,,REGULAR
69999,0,20100901,,FOLLOWUP
33492,93,20100901,,REGULAR
33092,93,20100902,,REGULAR
76228,96,20100902,,REGULAR
64337,94,20100902,,REGULAR
34216,93,20100902,,REGULAR
77846,98,20100902,,REGULAR
34884,100,20100902,,REGULAR
79224,98,20100902,,REGULAR
71813,94,20100902,,REGULAR
34667,93,20100902,,REGULAR
33115,95,20100903,,REGULAR
47951,97,20100903,,FOLLOWUP
41292,96,20100903,,REGULAR
42087,98,20100903,,REGULAR
86393,0,20100903,,FOLLOWUP
86553,100,20100907,,FOLLOWUP
86553,0,20100907,,FOLLOWUP
86689,96,20100907,,REGULAR
79610,99,20100907,,REGULAR
66693,99,20100907,,REGULAR
56073,96,20100907,,REGULAR
67319,100,20100907,,FOLLOWUP
34175,93,20100907,,REGULAR
49711,95,20100907,,REGULAR
86329,93,20100907,,REGULAR
70433,96,20100907,,REGULAR
34996,0,20100907,,FOLLOWUP
86228,0,20100907,,FOLLOWUP
34041,97,20100908,,REGULAR
58881,97,20100908,,REGULAR
65215,81,20100908,,REGULAR
86327,95,20100908,,REGULAR
72216,97,20100908,,REGULAR
33602,97,20100908,,REGULAR
63546,100,20100908,,REGULAR
61832,99,20100908,,REGULAR
32905,94,20100908,,REGULAR
33646,96,20100908,,REGULAR
52375,97,20100908,,REGULAR
68711,100,20100908,,REGULAR
82484,95,20100908,,REGULAR
33917,93,20100908,,REGULAR
80286,93,20100908,,REGULAR
83147,94,20100908,,REGULAR
64648,98,20100908,,REGULAR
77594,100,20100908,,REGULAR
80286,0,20100908,,FOLLOWUP
33398,100,20100909,,FOLLOWUP
35085,97,20100909,,REGULAR
79497,97,20100909,,REGULAR
34380,97,20100909,,REGULAR
34624,98,20100909,,REGULAR
77591,98,20100909,,REGULAR
34783,93,20100909,,REGULAR
78841,93,20100909,,REGULAR
83104,97,20100909,,REGULAR
81883,99,20100909,,REGULAR
86400,100,20100909,,REGULAR
46365,96,20100909,,REGULAR
34216,0,20100909,,FOLLOWUP
66618,94,20100910,,REGULAR
33199,99,20100910,,REGULAR
52300,94,20100913,,REGULAR
84843,100,20100913,,REGULAR
83672,97,20100913,,REGULAR
34632,96,20100913,,REGULAR
86717,94,20100913,,REGULAR
66116,95,20100913,,REGULAR
79666,97,20100913,,REGULAR
86617,97,20100913,,REGULAR
67024,100,20100913,,REGULAR
86626,96,20100913,,REGULAR
32593,98,20100913,,REGULAR
33726,94,20100914,,REGULAR
64938,98,20100914,,REGULAR
71377,93,20100914,,REGULAR
43827,88,20100914,,REGULAR
84792,94,20100914,,REGULAR
43827,0,20100914,,FOLLOWUP
35215,96,20100914,,REGULAR
34379,97,20100914,,REGULAR
35173,93,20100914,,REGULAR
35204,98,20100914,,REGULAR
